2063,,,,,,,
,25.023192,121.732872,90,40,1,1,2015Q2
,25.023665,121.475405,225,60,3,1,2015Q2
,25.024682,121.413236,315,60,3,1,2015Q2
,25.024696,121.639398,315,90,1,1,2015Q2
,25.025025,121.548685,180,50,1,1,2015Q2
,25.025086,121.926291,0,50,1,1,2015Q2
,25.025123,121.062497,315,80,3,1,2015Q2
,25.025232,121.412748,180,60,3,1,2015Q2
,25.025446,121.087242,225,70,3,1,2015Q2
,25.025663,121.492337,45,50,1,1,2015Q2
,25.026016,121.484229,315,70,1,1,2015Q2
,25.02622,121.537591,180,70,1,1,2015Q2
,25.02664,121.526789,90,50,1,1,2015Q2
,25.027571,121.515794,180,50,1,1,2015Q2
,25.027688,121.354177,45,60,1,1,2015Q2
,25.027912,121.537978,0,50,1,1,2015Q2
,25.028005,121.500479,180,50,3,1,2015Q2
,25.028299,121.46498,135,60,1,1,2015Q2
,25.02846,121.465422,315,60,1,1,2015Q2
,25.028626,121.276341,315,40,1,1,2015Q2
,25.028735,121.51566,315,50,1,1,2015Q2
,25.028925,121.51232,315,50,1,1,2015Q2
,25.029695,121.375283,225,60,1,1,2015Q2
,25.029838,121.611063,45,90,1,1,2015Q2
,25.029961,121.053276,225,50,1,1,2015Q2
,25.029972,121.496272,45,50,3,1,2015Q2
,25.030084,121.400822,135,50,1,1,2015Q2
,25.03024,121.533697,180,50,1,1,2015Q2
,25.030334,121.493272,45,50,3,1,2015Q2
,25.030427,121.489799,90,50,1,1,2015Q2
,25.031585,121.571885,0,50,1,1,2015Q2
,25.031804,121.397665,135,50,1,1,2015Q2
,25.032923,121.630373,315,90,1,1,2015Q2
,25.033002,121.49659,270,50,1,1,2015Q2
,25.033354,121.50242,270,50,1,1,2015Q2
,25.034362,121.476241,225,50,3,1,2015Q2
,25.035204,121.497262,90,50,3,1,2015Q2
,25.03528,121.516645,180,50,1,1,2015Q2
,25.035557,121.55755,180,50,1,1,2015Q2
,25.035964,121.478982,270,50,1,1,2015Q2
,25.036177,121.56828,180,50,1,1,2015Q2
,25.036208,121.561372,225,30,1,1,2015Q2
,25.037075,121.474912,45,50,1,1,2015Q2
,25.037255,121.461127,0,50,1,1,2015Q2
,25.037644,121.386617,225,50,1,1,2015Q2
,25.03821,121.530137,270,50,1,1,2015Q2
,25.039043,121.50743,0,50,3,1,2015Q2
,25.039322,121.528802,0,50,1,1,2015Q2
,25.039848,121.926652,180,60,1,1,2015Q2
,25.039951,121.926611,0,60,1,1,2015Q2
,25.039977,121.268149,180,50,3,1,2015Q2
,25.040068,121.507463,225,50,1,1,2015Q2
,25.040203,121.465432,45,50,1,1,2015Q2
,25.040923,121.466899,225,50,1,1,2015Q2
,25.040953,121.570481,90,50,1,1,2015Q2
,25.041237,121.376356,180,50,1,1,2015Q2
,25.041354,121.559976,270,50,1,1,2015Q2
,25.041472,121.370672,135,50,1,1,2015Q2
,25.041914,121.534932,90,50,1,1,2015Q2
,25.042851,121.136834,45,50,3,1,2015Q2
,25.042926,121.278537,135,60,1,1,2015Q2
,25.043107,121.50861,0,50,1,1,2015Q2
,25.043165,121.51887,0,50,1,1,2015Q2
,25.043501,121.27818,315,60,1,1,2015Q2
,25.043721,121.500466,180,60,1,1,2015Q2
,25.044458,121.552112,90,80,1,1,2015Q2
,25.044475,121.501123,225,50,1,1,2015Q2
,25.044475,121.539851,90,40,1,1,2015Q2
,25.04466,121.542375,90,80,1,1,2015Q2
,25.044713,121.078167,225,90,1,1,2015Q2
,25.044752,121.542361,270,80,1,1,2015Q2
,25.044817,121.377334,0,50,1,1,2015Q2
,25.044828,121.523557,270,50,1,1,2015Q2
,25.04491,121.24812,225,60,1,1,2015Q2
,25.045093,121.223416,180,50,1,1,2015Q2
,25.045118,121.223407,0,50,1,1,2015Q2
,25.045612,121.572306,270,50,1,1,2015Q2
,25.046396,121.218599,135,100,1,1,2015Q2
,25.046669,121.583652,225,50,1,1,2015Q2
,25.046995,121.485833,270,60,1,1,2015Q2
,25.047636,121.5641,90,50,1,1,2015Q2
,25.047636,121.626126,45,90,1,1,2015Q2
,25.047914,121.548913,0,50,1,1,2015Q2
,25.048112,121.536906,0,40,1,1,2015Q2
,25.048175,121.519796,90,80,1,1,2015Q2
,25.048493,121.586261,90,50,1,1,2015Q2
,25.048738,121.5867,270,50,1,1,2015Q2
,25.048801,121.517235,270,40,1,1,2015Q2
,25.049702,121.217282,315,100,1,1,2015Q2
,25.05006,121.586219,45,50,1,1,2015Q2
,25.05015,121.491469,225,70,1,1,2015Q2
,25.050503,121.442168,180,80,1,1,2015Q2
,25.050648,121.537036,0,50,1,1,2015Q2
,25.050761,121.49244,45,70,1,1,2015Q2
,25.050926,121.591842,270,50,1,1,2015Q2
,25.051005,121.442352,0,80,1,1,2015Q2
,25.051556,121.442432,0,50,1,1,2015Q2
,25.052523,121.611397,90,50,1,1,2015Q2
,25.052748,121.536656,180,70,1,1,2015Q2
,25.052807,121.61259,270,50,1,1,2015Q2
,25.053214,121.923654,45,50,3,1,2015Q2
,25.05323,121.574301,45,80,1,1,2015Q2
,25.053412,121.578486,90,40,1,1,2015Q2
,25.053557,121.923789,180,50,3,1,2015Q2
,25.053929,121.612406,90,30,1,1,2015Q2
,25.054215,121.613073,270,30,1,1,2015Q2
,25.054443,121.496278,315,50,1,1,2015Q2
,25.054689,121.522643,0,50,1,1,2015Q2
,25.054961,121.138644,270,50,3,1,2015Q2
,25.055289,121.310522,270,40,1,1,2015Q2
,25.055721,121.544217,0,50,1,1,2015Q2
,25.05585,121.579072,45,40,1,1,2015Q2
,25.055895,121.441383,225,60,1,1,2015Q2
,25.056186,121.399743,135,100,1,1,2015Q2
,25.056592,121.401904,135,50,1,1,2015Q2
,25.057248,121.614033,180,50,1,1,2015Q2
,25.057596,121.569465,0,50,1,1,2015Q2
,25.057668,121.542036,90,50,1,1,2015Q2
,25.058084,121.544008,180,50,1,1,2015Q2
,25.058223,121.52284,180,50,1,1,2015Q2
,25.05919,121.488655,315,50,1,1,2015Q2
,25.059441,121.768905,135,50,1,1,2015Q2
,25.059869,121.586341,225,80,1,1,2015Q2
,25.059985,121.639966,45,50,1,1,2015Q2
,25.060499,121.518117,180,50,1,1,2015Q2
,25.061066,121.642448,225,50,1,1,2015Q2
,25.06133,121.173901,225,50,1,1,2015Q2
,25.061432,121.650986,90,50,1,1,2015Q2
,25.061515,121.479323,90,50,1,1,2015Q2
,25.061974,121.568403,180,50,1,1,2015Q2
,25.062024,121.557499,90,50,1,1,2015Q2
,25.062083,121.537271,0,50,1,1,2015Q2
,25.062177,121.236279,225,50,1,1,2015Q2
,25.062974,121.563285,270,50,1,1,2015Q2
,25.063922,121.601856,90,100,1,1,2015Q2
,25.064228,121.601016,270,100,1,1,2015Q2
,25.064492,121.53336,0,50,1,1,2015Q2
,25.065881,121.61642,90,100,1,1,2015Q2
,25.065887,121.590541,0,50,1,1,2015Q2
,25.06624,121.423801,45,50,1,1,2015Q2
,25.066584,121.527775,180,70,1,1,2015Q2
,25.066674,121.664287,270,50,1,1,2015Q2
,25.066724,121.625035,270,100,1,1,2015Q2
,25.06677,121.544174,180,40,1,1,2015Q2
,25.067396,121.597603,135,50,1,1,2015Q2
,25.067418,121.42449,225,50,1,1,2015Q2
,25.068511,121.762403,315,50,1,1,2015Q2
,25.068526,121.532983,180,50,1,1,2015Q2
,25.068551,121.681075,90,60,1,1,2015Q2
,25.068914,121.41247,135,50,1,1,2015Q2
,25.069091,121.588033,270,50,1,1,2015Q2
,25.070162,121.573124,180,70,1,1,2015Q2
,25.070199,121.260935,180,50,1,1,2015Q2
,25.071163,121.22636,45,70,1,1,2015Q2
,25.071307,121.604211,225,50,1,1,2015Q2
,25.071872,121.544334,0,40,1,1,2015Q2
,25.071993,121.223643,225,70,1,1,2015Q2
,25.072257,121.364533,45,50,1,1,2015Q2
,25.072287,121.4601,315,50,3,1,2015Q2
,25.072517,121.375292,45,60,1,1,2015Q2
,25.072781,121.683104,45,50,1,1,2015Q2
,25.073087,121.536942,270,100,1,1,2015Q2
,24.827697,121.801285,225,60,1,1,2015Q2
,24.829375,120.960304,315,50,1,1,2015Q2
,24.829665,120.954709,45,50,1,1,2015Q2
,24.832172,121.305411,135,40,1,1,2015Q2
,24.832569,120.951621,90,50,1,1,2015Q2
,24.83329,121.271554,180,60,1,1,2015Q2
,24.833923,120.944165,135,50,1,1,2015Q2
,24.835781,121.207311,225,60,3,1,2015Q2
,24.842144,120.933983,45,50,3,1,2015Q2
,24.842641,120.934311,225,50,3,1,2015Q2
,24.844083,120.942493,270,50,1,1,2015Q2
,24.845508,121.792526,225,50,1,1,2015Q2
,24.846034,121.244907,225,60,1,1,2015Q2
,24.846102,121.209288,315,50,1,1,2015Q2
,24.847532,121.232225,315,50,1,1,2015Q2
,24.854139,121.203621,315,50,1,1,2015Q2
,24.854765,121.002935,315,50,3,1,2015Q2
,24.855368,121.001806,135,60,3,1,2015Q2
,24.857256,121.790286,315,90,1,1,2015Q2
,24.862121,120.991384,180,60,1,1,2015Q2
,24.867681,121.782215,315,90,1,1,2015Q2
,24.871875,121.83563,225,60,1,1,2015Q2
,24.872423,121.770881,90,40,1,1,2015Q2
,24.873263,121.775781,135,90,1,1,2015Q2
,24.876504,120.954377,0,70,3,1,2015Q2
,24.8767,121.045467,90,100,1,1,2015Q2
,24.877712,121.275489,0,60,1,1,2015Q2
,24.877998,120.954577,180,70,1,1,2015Q2
,24.879029,121.264507,0,60,1,1,2015Q2
,24.879082,121.199378,180,50,1,1,2015Q2
,24.879116,121.276428,225,60,1,1,2015Q2
,24.879243,121.247714,45,60,3,1,2015Q2
,24.880461,121.035795,315,70,1,1,2015Q2
,24.881069,121.255444,225,110,1,1,2015Q2
,24.884689,121.082492,270,100,1,1,2015Q2
,24.885107,121.023609,270,70,1,1,2015Q2
,24.886377,121.082127,225,70,1,1,2015Q2
,24.886403,121.082222,45,70,1,1,2015Q2
,24.893288,121.211831,180,50,1,1,2015Q2
,24.893364,121.184929,180,40,1,1,2015Q2
,24.894242,121.323819,135,50,1,1,2015Q2
,24.894788,121.280636,225,50,1,1,2015Q2
,24.896486,121.226602,225,50,1,1,2015Q2
,24.896783,121.113036,270,70,1,1,2015Q2
,24.897596,121.756579,315,90,1,1,2015Q2
,24.897687,121.262529,45,50,1,1,2015Q2
,24.89833,121.280106,225,50,1,1,2015Q2
,24.901923,121.751431,135,90,1,1,2015Q2
,24.902929,121.373298,135,40,1,1,2015Q2
,24.903848,121.866825,225,60,1,1,2015Q2
,24.905509,121.177942,270,40,1,1,2015Q2
,24.907466,121.211718,0,50,1,1,2015Q2
,24.910302,121.288008,45,50,3,1,2015Q2
,24.910923,121.716691,90,40,1,1,2015Q2
,24.912385,121.365859,180,50,3,1,2015Q2
,24.912502,121.280519,45,50,1,1,2015Q2
,24.913325,121.737227,315,90,1,1,2015Q2
,25.073153,121.370464,45,50,3,1,2015Q2
,25.073513,121.579423,315,50,1,1,2015Q2
,25.074447,121.75815,315,50,1,1,2015Q2
,25.074534,121.519974,0,50,1,1,2015Q2
,25.074584,121.519778,180,50,1,1,2015Q2
,25.074769,121.377913,225,60,1,1,2015Q2
,25.075511,121.471296,270,100,1,1,2015Q2
,25.075738,121.375876,135,50,3,1,2015Q2
,25.075952,121.687372,45,50,1,1,2015Q2
,25.075974,121.466427,270,100,1,1,2015Q2
,25.07608,121.691798,45,60,1,1,2015Q2
,25.076649,121.566302,90,50,1,1,2015Q2
,25.077088,121.671515,90,50,1,1,2015Q2
,25.077565,121.541117,90,50,1,1,2015Q2
,25.07772,121.60021,315,50,1,1,2015Q2
,25.077798,121.375577,45,50,1,1,2015Q2
,25.077889,121.375445,225,50,1,1,2015Q2
,25.07791,121.366205,45,50,1,1,2015Q2
,25.078044,121.64746,0,90,1,1,2015Q2
,25.078091,121.259514,315,50,3,1,2015Q2
,25.07831,121.513947,0,50,1,1,2015Q2
,25.078572,121.392506,90,50,3,1,2015Q2
,25.078603,121.585517,270,50,1,1,2015Q2
,25.079069,121.508245,180,60,1,1,2015Q2
,25.079241,121.167622,90,90,1,1,2015Q2
,25.079619,121.914427,180,60,1,1,2015Q2
,25.080506,121.522124,225,50,1,1,2015Q2
,25.08133,121.512852,135,50,1,1,2015Q2
,25.081818,121.569718,135,50,1,1,2015Q2
,25.082447,121.499024,315,50,1,1,2015Q2
,25.082566,121.50741,0,50,1,1,2015Q2
,25.083246,121.563285,90,50,1,1,2015Q2
,25.083264,121.237924,225,50,1,1,2015Q2
,25.0851,121.37814,45,50,1,1,2015Q2
,25.085118,121.497276,135,50,1,1,2015Q2
,25.085136,121.377965,225,50,1,1,2015Q2
,25.085656,121.553229,270,50,3,1,2015Q2
,25.085808,121.680498,90,100,1,1,2015Q2
,25.086398,121.569151,270,50,1,1,2015Q2
,25.086542,121.443263,225,50,1,1,2015Q2
,25.086791,121.522972,315,50,1,1,2015Q2
,25.086866,121.511165,0,50,1,1,2015Q2
,25.08738,121.494111,315,50,1,1,2015Q2
,25.087982,121.695655,225,50,3,1,2015Q2
,25.088349,121.49414,135,50,1,1,2015Q2
,25.088366,121.444911,45,50,1,1,2015Q2
,25.088426,121.494217,315,50,1,1,2015Q2
,25.089118,121.455812,180,50,1,1,2015Q2
,25.090073,121.52749,0,50,1,1,2015Q2
,25.090192,121.707098,90,50,1,1,2015Q2
,25.090628,121.229759,45,70,1,1,2015Q2
,25.092393,121.448549,180,80,1,1,2015Q2
,25.092615,121.518782,225,50,1,1,2015Q2
,25.092688,121.699499,225,50,3,1,2015Q2
,25.093195,121.519847,45,50,3,1,2015Q2
,25.093562,121.461111,135,50,1,1,2015Q2
,25.094789,121.548817,0,50,1,1,2015Q2
,24.914659,121.879374,45,60,1,1,2015Q2
,24.917603,121.167374,180,100,1,1,2015Q2
,24.918229,121.730546,135,90,1,1,2015Q2
,24.918669,120.984837,225,60,1,1,2015Q2
,24.922583,121.549387,0,50,3,1,2015Q2
,24.922691,121.549415,180,50,3,1,2015Q2
,24.924369,121.111802,90,50,1,1,2015Q2
,24.924458,121.30441,45,110,1,1,2015Q2
,24.925468,121.18979,90,50,1,1,2015Q2
,24.926221,121.441239,90,40,1,1,2015Q2
,24.926737,121.371868,0,50,3,1,2015Q2
,24.929185,121.297009,180,50,1,1,2015Q2
,24.929748,121.411061,135,40,1,1,2015Q2
,24.931846,120.99638,45,60,1,1,2015Q2
,24.931955,121.454425,225,40,1,1,2015Q2
,24.932017,120.996565,225,60,1,1,2015Q2
,24.932237,121.319737,225,40,1,1,2015Q2
,24.933694,121.40394,315,40,1,1,2015Q2
,24.934429,121.388957,45,50,1,1,2015Q2
,24.935239,121.710113,270,40,1,1,2015Q2
,24.93561,121.704348,135,40,1,1,2015Q2
,24.937733,121.201848,180,50,1,1,2015Q2
,24.938732,121.308923,225,50,1,1,2015Q2
,24.938912,121.367197,270,50,3,1,2015Q2
,24.939363,121.891525,45,50,1,1,2015Q2
,24.941521,121.900152,270,50,3,1,2015Q2
,24.941804,121.901182,45,50,1,1,2015Q2
,24.941908,121.473738,45,40,1,1,2015Q2
,24.942908,121.297449,0,50,1,1,2015Q2
,24.943271,121.401063,45,50,1,1,2015Q2
,24.945831,121.478665,90,50,3,1,2015Q2
,24.946341,121.194892,0,100,1,1,2015Q2
,24.948901,121.243203,315,50,1,1,2015Q2
,24.948935,121.243156,135,50,1,1,2015Q2
,24.949147,121.343961,45,40,1,1,2015Q2
,24.949225,121.701401,90,90,1,1,2015Q2
,24.949935,121.409299,90,50,3,1,2015Q2
,24.95041,121.647643,135,40,1,1,2015Q2
,24.950583,121.206529,180,50,1,1,2015Q2
,24.952779,121.914022,270,60,1,1,2015Q2
,24.953031,121.544851,90,50,1,1,2015Q2
,24.95334,121.553127,90,50,1,1,2015Q2
,24.954075,121.558086,270,50,1,1,2015Q2
,24.955094,121.539306,135,50,1,1,2015Q2
,24.955275,121.328174,45,40,3,1,2015Q2
,24.955643,121.570088,45,40,1,1,2015Q2
,24.95638,121.14976,270,80,3,1,2015Q2
,24.956517,121.148921,90,80,3,1,2015Q2
,24.956591,121.358756,45,15,3,1,2015Q2
,24.956873,121.358816,225,15,3,1,2015Q2
,24.956967,121.35977,270,50,1,1,2015Q2
,24.957392,121.145604,270,80,3,1,2015Q2
,24.957396,121.145057,90,80,3,1,2015Q2
,24.957803,121.142751,90,80,1,1,2015Q2
,24.95793,121.309955,90,50,1,1,2015Q2
,24.958696,121.180284,270,50,1,1,2015Q2
,25.097359,121.474439,315,50,1,1,2015Q2
,25.097385,121.540655,270,50,1,1,2015Q2
,25.098723,121.754695,270,50,3,1,2015Q2
,25.101865,121.753154,225,80,1,1,2015Q2
,25.10223,121.754306,45,80,1,1,2015Q2
,25.102745,121.739474,90,50,1,1,2015Q2
,25.102862,121.777979,180,40,1,1,2015Q2
,25.103109,121.725895,45,50,3,1,2015Q2
,25.103551,121.774972,0,50,1,1,2015Q2
,25.103766,121.512142,0,60,1,1,2015Q2
,25.104226,121.726275,180,50,3,1,2015Q2
,25.104713,121.511877,180,60,1,1,2015Q2
,25.105864,121.499026,0,80,1,1,2015Q2
,25.106198,121.516323,135,50,1,1,2015Q2
,25.106251,121.803937,90,50,1,1,2015Q2
,25.106995,121.453563,225,50,1,1,2015Q2
,25.107163,121.736103,315,50,1,1,2015Q2
,25.107508,121.819315,315,40,3,1,2015Q2
,25.107606,121.788081,225,50,1,1,2015Q2
,25.107743,121.809414,180,50,3,1,2015Q2
,25.107809,121.725355,0,100,1,1,2015Q2
,25.107961,121.725197,225,100,1,1,2015Q2
,25.108028,121.498828,180,80,1,1,2015Q2
,25.108178,121.546053,225,40,1,1,2015Q2
,25.109583,121.684859,180,90,1,1,2015Q2
,25.110731,121.734871,90,50,3,1,2015Q2
,25.112804,121.739947,45,50,3,1,2015Q2
,25.112933,121.690335,135,40,1,1,2015Q2
,25.115175,121.457689,315,50,1,1,2015Q2
,25.115178,121.693442,45,80,1,1,2015Q2
,25.11605,121.694386,225,80,1,1,2015Q2
,25.116115,121.726345,315,50,1,1,2015Q2
,25.117264,121.80359,45,70,1,1,2015Q2
,25.117437,121.503616,135,60,1,1,2015Q2
,25.11749,121.803702,225,70,1,1,2015Q2
,25.11817,121.743584,180,50,3,1,2015Q2
,25.120477,121.722074,315,50,3,1,2015Q2
,25.120687,121.888223,270,50,1,1,2015Q2
,25.12122,121.917091,315,50,1,1,2015Q2
,25.12163,121.49946,180,60,3,1,2015Q2
,25.121657,121.886521,135,50,1,1,2015Q2
,25.121891,121.305207,90,70,1,1,2015Q2
,25.122289,121.725054,45,50,3,1,2015Q2
,25.122386,121.47751,90,70,1,1,2015Q2
,25.122415,121.480177,270,70,1,1,2015Q2
,25.123341,121.454436,315,50,1,1,2015Q2
,25.123447,121.742903,180,50,3,1,2015Q2
,25.123981,121.736436,45,50,1,1,2015Q2
,25.12406,121.790542,90,50,1,1,2015Q2
,25.12696,121.783249,90,50,1,1,2015Q2
,25.127324,121.732285,45,50,1,1,2015Q2
,25.127353,121.403774,315,80,1,1,2015Q2
,25.127945,121.755678,90,50,3,1,2015Q2
,25.128086,121.768678,225,50,3,1,2015Q2
,25.128112,121.815923,135,50,1,1,2015Q2
,25.128178,121.719712,45,50,3,1,2015Q2
,25.129571,121.746593,315,50,1,1,2015Q2
,25.129719,121.799561,0,50,1,1,2015Q2
,25.130141,121.465914,180,40,1,1,2015Q2
,25.130269,121.451395,0,50,1,1,2015Q2
,25.130417,121.496721,315,60,1,1,2015Q2
,25.13121,121.737538,225,50,1,1,2015Q2
,25.132004,121.745013,225,50,3,1,2015Q2
,25.132105,121.451475,180,50,3,1,2015Q2
,25.132151,121.546431,180,40,1,1,2015Q2
,25.132369,121.798323,135,50,1,1,2015Q2
,25.133258,121.720493,225,50,1,1,2015Q2
,25.133275,121.359801,45,90,1,1,2015Q2
,25.134874,121.745782,45,50,3,1,2015Q2
,25.13585,121.450002,180,50,1,1,2015Q2
,25.137664,121.372514,90,50,1,1,2015Q2
,25.137745,121.749506,225,50,3,1,2015Q2
,25.137805,121.749608,45,50,1,1,2015Q2
,25.138872,121.39313,45,50,1,1,2015Q2
,25.139553,121.715719,315,50,3,1,2015Q2
,25.140215,121.381323,45,50,1,1,2015Q2
,25.141716,121.703468,0,40,1,1,2015Q2
,25.14178,121.709905,315,50,3,1,2015Q2
,25.142096,121.70947,135,50,3,1,2015Q2
,25.142256,121.703432,135,50,3,1,2015Q2
,25.147928,121.737926,180,50,3,1,2015Q2
,25.148567,121.700028,315,50,3,1,2015Q2
,25.149203,121.699761,180,50,3,1,2015Q2
,25.15056,121.442926,315,50,1,1,2015Q2
,25.150634,121.442869,135,50,1,1,2015Q2
,25.150834,121.406993,45,50,3,1,2015Q2
,25.150889,121.77856,90,50,1,1,2015Q2
,25.152839,121.440855,315,50,1,1,2015Q2
,25.153049,121.459429,0,50,3,1,2015Q2
,25.153055,121.732131,45,50,1,1,2015Q2
,25.153885,121.73395,135,50,1,1,2015Q2
,25.154727,121.459256,180,50,1,1,2015Q2
,25.156757,121.69573,315,50,3,1,2015Q2
,25.156874,121.695552,135,50,3,1,2015Q2
,25.158625,121.423197,90,50,1,1,2015Q2
,25.158988,121.429125,90,50,3,1,2015Q2
,25.159264,121.425316,225,50,1,1,2015Q2
,25.159519,121.454694,90,50,3,1,2015Q2
,25.161292,121.691096,90,50,1,1,2015Q2
,24.961416,121.315988,135,50,1,1,2015Q2
,24.961434,121.315941,315,50,1,1,2015Q2
,24.961802,121.528296,315,50,3,1,2015Q2
,24.962237,121.158999,270,50,1,1,2015Q2
,24.96226,121.530586,135,90,1,1,2015Q2
,24.962907,121.425647,225,50,1,1,2015Q2
,24.963333,121.542005,45,50,1,1,2015Q2
,24.964045,121.338393,180,50,1,1,2015Q2
,24.964429,121.210705,270,50,1,1,2015Q2
,24.96459,121.415653,90,50,1,1,2015Q2
,24.964792,121.416236,270,50,1,1,2015Q2
,24.965912,121.537024,0,60,1,1,2015Q2
,24.96616,121.241578,270,50,3,1,2015Q2
,24.96702,121.331166,135,50,3,1,2015Q2
,24.967169,121.384179,45,50,1,1,2015Q2
,24.970093,121.926162,225,60,1,1,2015Q2
,24.971217,121.530644,135,60,1,1,2015Q2
,24.972543,121.125291,90,60,1,1,2015Q2
,24.97272,121.260194,0,40,1,1,2015Q2
,24.972953,121.687461,0,40,1,1,2015Q2
,24.973219,121.260033,180,40,1,1,2015Q2
,24.974467,121.236099,180,50,1,1,2015Q2
,24.974514,121.518487,135,50,3,1,2015Q2
,24.975123,121.525684,315,60,1,1,2015Q2
,24.975205,121.456073,270,100,1,1,2015Q2
,24.975555,121.401548,45,50,1,1,2015Q2
,24.975659,121.436423,270,50,1,1,2015Q2
,24.976102,121.570519,90,90,1,1,2015Q2
,24.976293,121.685257,135,40,1,1,2015Q2
,24.976883,121.438957,180,50,3,1,2015Q2
,24.977364,121.269781,45,50,3,1,2015Q2
,24.977452,121.449318,225,50,1,1,2015Q2
,24.97761,121.465705,45,100,1,1,2015Q2
,24.978848,121.451129,45,50,3,1,2015Q2
,24.978976,121.545234,315,50,3,1,2015Q2
,24.979428,121.42859,45,50,1,1,2015Q2
,24.980156,121.438159,180,60,1,1,2015Q2
,24.980195,121.438356,0,60,1,1,2015Q2
,24.980561,121.544159,135,50,3,1,2015Q2
,25.161727,121.456143,180,50,3,1,2015Q2
,25.162391,121.701681,225,50,3,1,2015Q2
,25.162726,121.452387,135,50,3,1,2015Q2
,25.16485,121.543762,180,40,1,1,2015Q2
,25.167887,121.706521,45,50,1,1,2015Q2
,25.168955,121.460767,180,70,1,1,2015Q2
,25.1734,121.435691,270,40,1,1,2015Q2
,25.174762,121.432195,270,50,1,1,2015Q2
,25.176185,121.45648,135,70,1,1,2015Q2
,25.180514,121.453323,315,70,1,1,2015Q2
,25.180848,121.452562,135,70,3,1,2015Q2
,25.183638,121.687295,315,60,1,1,2015Q2
,25.191737,121.683915,225,50,3,1,2015Q2
,25.192152,121.446776,0,70,3,1,2015Q2
,25.193307,121.44624,180,70,1,1,2015Q2
,25.198262,121.447322,45,50,3,1,2015Q2
,25.200435,121.677411,270,50,1,1,2015Q2
,25.206019,121.448931,0,50,3,1,2015Q2
,25.20665,121.660983,270,70,1,1,2015Q2
,25.208809,121.652729,270,60,1,1,2015Q2
,25.212365,121.646481,135,50,3,1,2015Q2
,25.213479,121.450522,0,60,1,1,2015Q2
,25.217291,121.63948,90,60,1,1,2015Q2
,25.218713,121.450085,180,60,3,1,2015Q2
,25.219774,121.623722,90,50,1,1,2015Q2
,25.221784,121.631628,180,70,3,1,2015Q2
,25.224105,121.451895,180,50,1,1,2015Q2
,25.232643,121.453454,225,50,3,1,2015Q2
,25.238051,121.456646,180,60,1,1,2015Q2
,25.246635,121.459448,0,60,1,1,2015Q2
,25.251029,121.469907,45,60,1,1,2015Q2
,25.251338,121.470366,225,60,3,1,2015Q2
,25.260099,121.492255,270,70,1,1,2015Q2
,25.2615,121.501097,90,70,3,1,2015Q2
,25.262263,121.486122,90,70,3,1,2015Q2
,25.263643,121.482256,270,70,3,1,2015Q2
,25.266835,121.508163,45,50,3,1,2015Q2
,25.271385,121.623635,135,70,1,1,2015Q2
,25.282195,121.519732,45,60,3,1,2015Q2
,25.288779,121.54282,135,70,1,1,2015Q2
,25.290968,121.56419,90,50,1,1,2015Q2
,25.29172,121.55349,225,50,1,1,2015Q2
,25.293477,121.568173,180,50,3,1,2015Q2
,25.295192,121.582026,135,70,3,1,2015Q2
,26.158208,119.929391,135,25,1,1,2015Q2
,26.159673,119.91998,270,30,1,1,2015Q2
,26.160589,119.948988,45,35,1,1,2015Q2
